name_en,name_ja,name_fr,name_it,name_de,name_es,name_pt,name_pl,name_ru,name_ko,name_zh,name_ar
Lavasioth Mail α,ラヴァメイルα,Cotte Lavasioth α,Cotta di Lavasioth α,Lavasioth-Panzerung α,Cota de Lavasioth α,Armadura de Lavasioth α,Zbroja z Lavasiotha α,Лавасиотовый доспех α,라바메일α,熔岩龍鎧甲α,درع لافاسيوث α
Lavasioth Vambraces α,ラヴァアームα,Avant-bras Lavasioth α,Parabraccia di Lavasioth α,Lavasioth-Armschienen α,Brazales Lavasioth α,Avambraços Lavasioth α,Zarękawia z Lavasiotha α,Лавасиотовые наручи α,라바암α,熔岩龍腕甲α,درع ساعد لافاسيوث α
Lavasioth Coil α,ラヴァコイルα,Tassette Lavasioth α,Spira di Lavasioth α,Lavasioth-Hüftring α,Faja Lavasioth α,Cinturão de Lavasioth α,Pas z Lavasiotha α,Лавасиотовый пояс α,라바코일α,熔岩龍腰甲α,لفيفة لافاسيوث α
Lavasioth Greaves α,ラヴァグリーヴα,Grèves Lavasioth α,Schinieri di Lavasioth α,Lavasioth-Beinschienen α,Grebas Lavasioth α,Grevas de Lavasioth α,Nogawice z Lavasiotha α,Лавасиотовые поножи α,라바그리브α,熔岩龍護腿α,درع ساق لافاسيوث α
Lavasioth Helm β,ラヴァヘルムβ,Heaume Lavasioth β,Elmo di Lavasioth β,Lavasioth-Helm β,Yelmo de Lavasioth β,Elmo de Lavasioth β,Hełm z Lavasiotha β,Лавасиотовый шлем β,라바헬름β,熔岩龍頭盔β,خوذة لافاسيوث β
Lavasioth Mail β,ラヴァメイルβ,Cotte Lavasioth β,Cotta di Lavasioth β,Lavasioth-Panzerung β,Cota de Lavasioth β,Armadura de Lavasioth β,Zbroja z Lavasiotha β,Лавасиотовый доспех β,라바메일β,熔岩龍鎧甲β,درع لافاسيوث β
Lavasioth Vambraces β,ラヴァアームβ,Avant-bras Lavasioth β,Parabraccia di Lavasioth β,Lavasioth-Armschienen β,Brazales Lavasioth β,Avambraços Lavasioth β,Zarękawia z Lavasiotha β,Лавасиотовые наручи β,라바암β,熔岩龍腕甲β,درع ساعد لافاسيوث β
Lavasioth Coil β,ラヴァコイルβ,Tassette Lavasioth β,Spira di Lavasioth β,Lavasioth-Hüftring β,Faja Lavasioth β,Cinturão de Lavasioth β,Pas z Lavasiotha β,Лавасиотовый пояс β,라바코일β,熔岩龍腰甲β,لفيفة لافاسيوث β
Lavasioth Greaves β,ラヴァグリーヴβ,Grèves Lavasioth β,Schinieri di Lavasioth β,Lavasioth-Beinschienen β,Grebas Lavasioth β,Grevas de Lavasioth β,Nogawice z Lavasiotha β,Лавасиотовые поножи β,라바그리브β,熔岩龍護腿β,درع ساق لافاسيوث β
Legiana Helm α,ギエナヘルムα,Valkyrie Legiana α,Elmo di Legiana α,Legiana-Helm α,Yelmo de Legiana α,Elmo de Legiana α,Hełm z Legiany α,Легиановый шлем α,기에나헬름α,風漂龍頭盔α,خوذة ليغيانا α
Legiana Mail α,ギエナメイルα,Veste Legiana α,Cotta di Legiana α,Legiana-Panzerung α,Cota de Legiana α,Armadura de Legiana α,Zbroja z Legiany α,Легиановый доспех α,기에나메일α,風漂龍鎧甲α,درع ليغيانا α
Legiana Vambraces α,ギエナアームα,Avant-bras Legiana α,Parabraccia di Legiana α,Legiana-Armschienen α,Brazales Legiana α,Avambraços de Legiana α,Zarękawia z Legiany α,Легиановые наручи α,기에나암α,風漂龍腕甲α,درع ساعد ليغيانا α
Legiana Coil α,ギエナコイルα,Ceinture Legiana α,Spira di Legiana α,Legiana-Hüftring α,Faja de Legiana α,Cinturão de Legiana α,Pas z Legiany α,Легиановый пояс α,기에나코일α,風漂龍腰甲α,لفيفة ليغيانا α
Legiana Greaves α,ギエナグリーヴα,Grèves Legiana α,Schinieri di Legiana α,Legiana-Beinschienen α,Grebas de Legiana α,Grevas de Legiana α,Nagolenice z Legiany α,Легиановые поножи α,기에나그리브α,風漂龍護腿α,درع ساق ليغيانا α
Legiana Helm β,ギエナヘルムβ,Valkyrie Legiana β,Elmo di Legiana β,Legiana-Helm β,Yelmo de Legiana β,Elmo de Legiana β,Hełm z Legiany β,Легиановый шлем β,기에나헬름β,風漂龍頭盔β,خوذة ليغيانا β
Legiana Mail β,ギエナメイルβ,Veste Legiana β,Cotta di Legiana β,Legiana-Panzerung β,Cota de Legiana β,Armadura de Legiana β,Zbroja z Legiany β,Легиановый доспех β,기에나메일β,風漂龍鎧甲β,درع ليغيانا β
Legiana Vambraces β,ギエナアームβ,Avant-bras Legiana β,Parabraccia di Legiana β,Legiana-Armschienen β,Brazales Legiana β,Avambraços de Legiana β,Zarękawia z Legiany β,Легиановые наручи β,기에나암β,風漂龍腕甲β,درع ساعد ليغيانا β
Legiana Coil β,ギエナコイルβ,Ceinture Legiana β,Spira di Legiana β,Legiana-Hüftring β,Faja de Legiana β,Cinturão de Legiana β,Pas z Legiany β,Легиановый пояс β,기에나코일β,風漂龍腰甲β,لفيفة ليغيانا β
Legiana Greaves β,ギエナグリーヴβ,Grèves Legiana β,Schinieri di Legiana β,Legiana-Beinschienen β,Grebas de Legiana β,Grevas de Legiana β,Nagolenice z Legiany β,Легиановые поножи β,기에나그리브β,風漂龍護腿β,درع ساق ليغيانا β
Odogaron Helm α,ガロンヘルムα,Masque Odogaron α,Elmo di Odogaron α,Odogaron-Helm α,Yelmo de Odogaron α,Elmo de Odogaron α,Hełm z Odogarona α,Одогароновый шлем α,가론헬름α,慘爪龍頭盔α,خوذة أودوغارون α
Odogaron Mail α,ガロンメイルα,Cotte Odogaron α,Cotta di Odogaron α,Odogaron-Panzerung α,Cota de Odogaron α,Armadura de Odogaron α,Zbroja z Odogarona α,Одогароновый доспех α,가론메일α,慘爪龍鎧甲α,درع أودوغارون α
Odogaron Vambraces α,ガロンアームα,Avant-bras Odogaron α,Parabraccia di Odogaron α,Odogaron-Armschienen α,Brazales Odogaron α,Avambraços de Odogaron α,Zarękawia z Odogarona α,Одогароновые наручи α,가론암α,慘爪龍腕甲α,درع ساعد أودوغارون α
Odogaron Coil α,ガロンコイルα,Obi Odogaron α,Spira di Odogaron α,Odogaron-Hüftring α,Faja de Odogaron α,Cinturão de Odogaron α,Pas z Odogarona α,Одогароновый пояс α,가론코일α,慘爪龍腰甲α,لفيفة أودوغارون α
Odogaron Greaves α,ガロングリーヴα,Cuissards Odogaron α,Schinieri di Odogaron α,Odogaron-Beinschienen α,Grebas de Odogaron α,Grevas de Odogaron α,Nagolenice z Odogarona α,Одогароновые поножи α,가론그리브α,慘爪龍護腿α,درع ساق أودوغارون α
Odogaron Helm β,ガロンヘルムβ,Masque Odogaron β,Elmo di Odogaron β,Odogaron-Helm β,Yelmo de Odogaron β,Elmo de Odogaron β,Hełm z Odogarona β,Одогароновый шлем β,가론헬름β,慘爪龍頭盔β,خوذة أودوغارون β
Odogaron Mail β,ガロンメイルβ,Cotte Odogaron β,Cotta di Odogaron β,Odogaron-Panzerung β,Cota de Odogaron β,Armadura de Odogaron β,Zbroja z Odogarona β,Одогароновый доспех β,가론메일β,慘爪龍鎧甲β,درع أودوغارون β
Odogaron Vambraces β,ガロンアームβ,Avant-bras Odogaron β,Parabraccia di Odogaron β,Odogaron-Armschienen β,Brazales Odogaron β,Avambraços de Odogaron β,Zarękawia z Odogarona β,Одогароновые наручи β,가론암β,慘爪龍腕甲β,درع ساعد أودوغارون β
Odogaron Coil β,ガロンコイルβ,Obi Odogaron β,Spira di Odogaron β,Odogaron-Hüftring β,Faja de Odogaron β,Cinturão de Odogaron β,Pas z Odogarona β,Одогароновый пояс β,가론코일β,慘爪龍腰甲β,لفيفة أودوغارون β
Odogaron Greaves β,ガロングリーヴβ,Cuissards Odogaron β,Schinieri di Odogaron β,Odogaron-Beinschienen β,Grebas de Odogaron β,Grevas de Odogaron β,Nagolenice z Odogarona β,Одогароновые поножи β,가론그리브β,慘爪龍護腿β,درع ساق أودوغارون β
Rathalos Helm α,レウスヘルムα,Casque Rathalos α,Elmo di Rathalos α,Rathalos-Helm α,Yelmo de Rathalos α,Elmo de Rathalos α,Hełm z Rathalosa α,Раталосовый шлем α,레우스헬름α,火龍頭盔α,خوذة راذالوس α
Rathalos Mail α,レウスメイルα,Cotte Rathalos α,Cotta di Rathalos α,Rathalos-Panzerung α,Cota de Rathalos α,Armadura de Rathalos α,Zbroja z Rathalosa α,Раталосовый доспех α,레우스메일α,火龍鎧甲α,درع راذالوس α
Rathalos Vambraces α,レウスアームα,Avant-bras Rathalos α,Parabraccia di Rathalos α,Rathalos-Armschienen α,Brazales Rathalos α,Avambraços de Rathalos α,Zarękawia z Rathalosa α,Раталосовые наручи α,레우스암α,火龍腕甲α,درع ساعد راذالوس α
Rathalos Coil α,レウスコイルα,Tassette Rathalos α,Spira di Rathalos α,Rathalos-Hüftring α,Faja Rathalos α,Cinturão de Rathalos α,Pas z Rathalosa α,Раталосовый пояс α,레우스코일α,火龍腰甲α,لفيفة راذالوس α
Rathalos Greaves α,レウスグリーヴα,Grèves Rathalos α,Schinieri di Rathalos α,Rathalos-Beinschienen α,Grebas de Rathalos α,Grevas de Rathalos α,Nagolenice z Rathalosa α,Раталосовые поножи α,레우스그리브α,火龍護腿α,درع ساق راذالوس α
Rathalos Helm β,レウスヘルムβ,Casque Rathalos β,Elmo di Rathalos β,Rathalos-Helm β,Yelmo de Rathalos β,Elmo de Rathalos β,Hełm z Rathalosa β,Раталосовый шлем β,레우스헬름β,火龍頭盔β,خوذة راذالوس β
Rathalos Mail β,レウスメイルβ,Cotte Rathalos β,Cotta di Rathalos β,Rathalos-Panzerung β,Cota de Rathalos β,Armadura de Rathalos β,Zbroja z Rathalosa β,Раталосовый доспех β,레우스메일β,火龍鎧甲β,درع راذالوس β
Rathalos Vambraces β,レウスアームβ,Avant-bras Rathalos β,Parabraccia di Rathalos β,Rathalos-Armschienen β,Brazales Rathalos β,Avambraços de Rathalos β,Zarękawia z Rathalosa β,Раталосовые наручи β,레우스암β,火龍腕甲β,درع ساعد راذالوس β
Rathalos Coil β,レウスコイルβ,Tassette Rathalos β,Spira di Rathalos β,Rathalos-Hüftring β,Faja Rathalos β,Cinturão de Rathalos β,Pas z Rathalosa β,Раталосовый пояс β,레우스코일β,火龍腰甲β,لفيفة راذالوس β
Rathalos Greaves β,レウスグリーヴβ,Grèves Rathalos β,Schinieri di Rathalos β,Rathalos-Beinschienen β,Grebas de Rathalos β,Grevas de Rathalos β,Nagolenice z Rathalosa β,Раталосовые поножи β,레우스그리브β,火龍護腿β,درع ساق راذالوس β
Rath Soul Helm α,リオソウルヘルムα,Heaume Âme Rathalos α,Elmo anima di Rath α,Rathalosseelen-Helm α,Yelmo alma Rath α,Elmo Alma de Rath α,Hełm z duszy Ratha α,Шлем души раты α,리오소울헬름α,火龍魂頭盔α,خوذة روح راث α
Rath Soul Mail α,リオソウルメイルα,Cotte Âme Rathalos α,Cotta anima di Rath α,Rathalosseelen-Panzerung α,Cota alma Rath α,Armadura Alma de Rath α,Zbroja z duszy Ratha α,Доспех души раты α,리오소울메일α,火龍魂鎧甲α,درع روح راث α
Rath Soul Braces α,リオソウルアームα,Avant-bras Âme Rathalos α,Parabraccia anima di Rath α,RathalosseelnArmschinen α,Brazales alma Rath α,Braçadeiras Alma Rath α,Rękawy z duszy Ratha α,Наручи души раты α,리오소울암α,火龍魂腕甲α,دعامات روح راث α
Rath Soul Coil α,リオソウルコイルα,Boucle Âme Rathalos α,Spira anima di Rath α,RathalosseelenHüftring α,Faja alma Rath α,Cint. Alma de Rath α,Pas z duszy Ratha α,Пояс души раты α,리오소울코일α,火龍魂腰甲α,لفيفة روح راث α
Rath Soul Greaves α,リオソウルグリーヴα,Garde-jambes Âme Rathalos α,Schinieri anima di Rath α,RathalosselnBeinschinen α,Grebas alma Rath α,Grevas Alma de Rath α,Golenie z duszy Ratha α,Поножи души раты α,리오소울그리브α,火龍魂護腿α,درع ساق روح راث α
Rath Soul Helm β,リオソウルヘルムβ,Heaume Âme Rathalos β,Elmo anima di Rath β,Rathalosseelen-Helm β,Yelmo alma Rath β,Elmo Alma de Rath β,Hełm z duszy Ratha β,Шлем души раты β,리오소울헬름β,火龍魂頭盔β,خوذة روح راث β
Rath Soul Mail β,リオソウルメイルβ,Cotte Âme Rathalos β,Cotta anima di Rath β,Rathalosseelen-Panzerung β,Cota alma Rath β,Armadura Alma de Rath β,Zbroja z duszy Ratha β,Доспех души раты β,리오소울메일β,火龍魂鎧甲β,درع روح راث β
Rath Soul Braces β,リオソウルアームβ,Avant-bras Âme Rathalos β,Parabraccia anima di Rath β,RathalosseelnArmschinen β,Brazales alma Rath β,Braçadeiras Alma Rath β,Rękawy z duszy Ratha β,Наручи души раты β,리오소울암β,火龍魂腕甲β,دعامات روح راث β
Rath Soul Coil β,リオソウルコイルβ,Boucle Âme Rathalos β,Spira anima di Rath β,RathalosseelenHüftring β,Faja alma Rath β,Cint. Alma de Rath β,Pas z duszy Ratha β,Пояс души раты β,리오소울코일β,火龍魂腰甲β,لفيفة روح راث β
Rath Soul Greaves β,リオソウルグリーヴβ,Garde-jambes Âme Rathalos β,Schinieri anima di Rath β,RathalosselnBeinschinen β,Grebas alma Rath β,Grevas Alma de Rath β,Golenie z duszy Ratha β,Поножи души раты β,리오소울그리브β,火龍魂護腿β,درع ساق روح راث β
Diablos Helm α,ディアブロヘルムα,Heaume Diablos α,Elmo di Diablos α,Diablos-Helm α,Yelmo de Diablos α,Elmo de Diablos α,Hełm z Diablosa α,Диаблосовый шлем α,디아블로헬름α,角龍頭盔α,خوذة ديابلوس α
Diablos Mail α,ディアブロメイルα,Cuirasse Diablos α,Cotta di Diablos α,Diablos-Panzerung α,Cota de Diablos α,Armadura de Diablos α,Zbroja z Diablosa α,Диаблосовый доспех α,디아블로메일α,角龍鎧甲α,درع ديابلوس α
Diablos Vambraces α,ディアブロアームα,Avant-bras Diablos α,Parabraccia di Diablos α,Diablos-Armschienen α,Brazales Diablos α,Avambraços de Diablos α,Zarękawia z Diablosa α,Диаблосовые наручи α,디아블로암α,角龍腕甲α,درع ساعد ديابلوس α
Diablos Coil α,ディアブロコイルα,Garde Diablos α,Spira di Diablos α,Diablos-Hüftring α,Faja de Diablos α,Cinturão de Diablos α,Pas z Diablosa α,Диаблосовый пояс α,디아블로코일α,角龍腰甲α,لفيفة ديابلوس α
Diablos Greaves α,ディアブログリーヴα,Grèves Diablos α,Schinieri di Diablos α,Diablos-Beinschienen α,Grebas de Diablos α,Grevas de Diablos α,Nagolenice z Diablosa α,Диаблосовые поножи α,디아블로그리브α,角龍護腿α,درع ساق ديابلوس α
Diablos Helm β,ディアブロヘルムβ,Heaume Diablos β,Elmo di Diablos β,Diablos-Helm β,Yelmo de Diablos β,Elmo de Diablos β,Hełm z Diablosa β,Диаблосовый шлем β,디아블로헬름β,角龍頭盔β,خوذة ديابلوس β
Diablos Mail β,ディアブロメイルβ,Cuirasse Diablos β,Cotta di Diablos β,Diablos-Panzerung β,Cota de Diablos β,Armadura de Diablos β,Zbroja z Diablosa β,Диаблосовый доспех β,디아블로메일β,角龍鎧甲β,درع ديابلوس β
Diablos Vambraces β,ディアブロアームβ,Avant-bras Diablos β,Parabraccia di Diablos β,Diablos-Armschienen β,Brazales Diablos β,Avambraços de Diablos β,Zarękawia z Diablosa β,Диаблосовые наручи β,디아블로암β,角龍腕甲β,درع ساعد ديابلوس β
Diablos Coil β,ディアブロコイルβ,Garde Diablos β,Spira di Diablos β,Diablos-Hüftring β,Faja de Diablos β,Cinturão de Diablos β,Pas z Diablosa β,Диаблосовый пояс β,디아블로코일β,角龍腰甲β,لفيفة ديابلوس β
Diablos Greaves β,ディアブログリーヴβ,Grèves Diablos β,Schinieri di Diablos β,Diablos-Beinschienen β,Grebas de Diablos β,Grevas de Diablos β,Nagolenice z Diablosa β,Диаблосовые поножи β,디아블로그리브β,角龍護腿β,درع ساق ديابلوس β
Diablos Nero Helm α,ディアネロヘルムα,Coiffe Diablos noire α,Elmo di Diablos nera α,Diablos-Nero-Helm α,Yelmo Diablos Negra α,Elmo de Diablos Negra α,Hełm z Cz. Diabli α,Жуткий шлем диаблос α,디아네로헬름α,暴君角龍頭盔α,خوذة نيرو ديابلوس α
Diablos Nero Mail α,ディアネロメイルα,Cuirasse Diablos noire α,Cotta di Diablos nera α,Diablos-Nero-Panzerung α,Cota Diablos Negra α,Armadura Diablos Negra α,Zbroja z Cz. Diabli α,Жуткий доспех диаблос α,디아네로메일α,暴君角龍鎧甲α,درع نيرو ديابلوس α
Diablos Nero Braces α,ディアネロアームα,Avant-bras Diablos noire α,Parabraccia di Diablos nera α,Diablos-Nero-Armschienen α,Brazal Diablos Negra α,Braçad. Diablos Negra α,Rękawy z Cz. Diabli α,Жуткие наручи диаблос α,디아네로암α,暴君角龍腕甲α,دعامات نيرو ديابلوس α
Diablos Nero Coil α,ディアネロコイルα,Garde Diablos noire α,Spira di Diablos nera α,Diablos-Nero-Hüftring α,Faja de Diablos Negra α,Cint. Diablos Negra α,Pas z Cz. Diabli α,Жуткий пояс диаблос α,디아네로코일α,暴君角龍腰甲α,لفيفة نيرو ديابلوس α
Diablos Nero Greaves α,ディアネログリーヴα,Grèves Diablos noire α,Schinieri di Diablos nera α,DiablosNeroBeinschienen α,Grebas Diablos Negra α,Grevas Diablos Negra α,Golenie z Cz. Diabli α,Жуткие поножи диаблос α,디아네로그리브α,暴君角龍護腿α,درع ساق نيرو ديابلوس α
Diablos Nero Helm β,ディアネロヘルムβ,Coiffe Diablos noire β,Elmo di Diablos nera β,Diablos-Nero-Helm β,Yelmo Diablos Negra β,Elmo de Diablos Negra β,Hełm z Cz. Diabli β,Жуткий шлем диаблос β,디아네로헬름β,暴君角龍頭盔β,خوذة نيرو ديابلوس β
Diablos Nero Mail β,ディアネロメイルβ,Cuirasse Diablos noire β,Cotta di Diablos nera β,Diablos-Nero-Panzerung β,Cota Diablos Negra β,Armadura Diablos Negra β,Zbroja z Cz. Diabli β,Жуткий доспех диаблос β,디아네로메일β,暴君角龍鎧甲β,درع نيرو ديابلوس β
Diablos Nero Braces β,ディアネロアームβ,Avant-bras Diablos noire β,Parabraccia di Diablos nera β,Diablos-Nero-Armschienen β,Brazal Diablos Negra β,Braçad. Diablos Negra β,Rękawy z Cz. Diabli β,Жуткие наручи диаблос β,디아네로암β,暴君角龍腕甲β,دعامات نيرو ديابلوس β
Diablos Nero Coil β,ディアネロコイルβ,Garde Diablos noire β,Spira di Diablos nera β,Diablos-Nero-Hüftring β,Faja de Diablos Negra β,Cint. Diablos Negra β,Pas z Cz. Diabli β,Жуткий пояс диаблос β,디아네로코일β,暴君角龍腰甲β,لفيفة نيرو ديابلوس β
Diablos Nero Greaves β,ディアネログリーヴβ,Grèves Diablos noire β,Schinieri di Diablos nera β,DiablosNeroBeinschienen β,Grebas Diablos Negra β,Grevas Diablos Negra β,Golenie z Cz. Diabli β,Жуткие поножи диаблос β,디아네로그리브β,暴君角龍護腿β,درع ساق نيرو ديابلوس β
Uragaan Helm α,ガンキンヘルムα,Kabuto Uragaan α,Elmo di Uragaan α,Uragaan-Helm α,Yelmo de Uragaan α,Elmo de Uragaan α,Hełm z Uragaana α,Урагаановый шлем α,간킨헬름α,爆鎚龍頭盔α,خوذة أوراغان α
Uragaan Mail α,ガンキンメイルα,Cotte Uragaan α,Cotta di Uragaan α,Uragaan-Panzerung α,Cota de Uragaan α,Armadura de Uragaan α,Zbroja z Uragaana α,Урагаановый доспех α,간킨메일α,爆鎚龍鎧甲α,درع أوراغان α
Uragaan Vambraces α,ガンキンアームα,Étrangleurs Uragaan α,Parabraccia di Uragaan α,Uragaan-Armschienen α,Brazales Uragaan α,Avambraços de Uragaan α,Zarękawia z Uragaana α,Урагаановые наручи α,간킨암α,爆鎚龍腕甲α,درع ساعد أوراغان α
Uragaan Coil α,ガンキンコイルα,Tassette Uragaan α,Spira di Uragaan α,Uragaan-Hüftring α,Faja de Uragaan α,Cinturão de Uragaan α,Pas z Uragaana α,Урагаановый пояс α,간킨코일α,爆鎚龍腰甲α,لفيفة أوراغان α
Uragaan Greaves α,ガンキングリーヴα,Bottes Uragaan α,Schinieri di Uragaan α,Uragaan-Beinschienen α,Grebas de Uragaan α,Grevas de Uragaan α,Nagolenice z Uragaana α,Урагаановые поножи α,간킨그리브α,爆鎚龍護腿α,درع ساق أوراغان α
Uragaan Helm β,ガンキンヘルムβ,Kabuto Uragaan β,Elmo di Uragaan β,Uragaan-Helm β,Yelmo de Uragaan β,Elmo de Uragaan β,Hełm z Uragaana β,Урагаановый шлем β,간킨헬름β,爆鎚龍頭盔β,خوذة أوراغان β
Uragaan Mail β,ガンキンメイルβ,Cotte Uragaan β,Cotta di Uragaan β,Uragaan-Panzerung β,Cota de Uragaan β,Armadura de Uragaan β,Zbroja z Uragaana β,Урагаановый доспех β,간킨메일β,爆鎚龍鎧甲β,درع أوراغان β
Uragaan Vambraces β,ガンキンアームβ,Étrangleurs Uragaan β,Parabraccia di Uragaan β,Uragaan-Armschienen β,Brazales Uragaan β,Avambraços de Uragaan β,Zarękawia z Uragaana β,Урагаановые наручи β,간킨암β,爆鎚龍腕甲β,درع ساعد أوراغان β
Uragaan Coil β,ガンキンコイルβ,Tassette Uragaan β,Spira di Uragaan β,Uragaan-Hüftring β,Faja de Uragaan β,Cinturão de Uragaan β,Pas z Uragaana β,Урагаановый пояс β,간킨코일β,爆鎚龍腰甲β,لفيفة أوراغان β
Uragaan Greaves β,ガンキングリーヴβ,Bottes Uragaan β,Schinieri di Uragaan β,Uragaan Beinschienen β,Grebas de Uragaan β,Grevas de Uragaan β,Nagolenice z Uragaana β,Урагаановые поножи β,간킨그리브β,爆鎚龍護腿β,درع ساق أوراغان β
Bazel Helm α,バゼルヘルムα,Coiffe Bazelgeuse α,Elmo di Bazel α,Bazel-Helm α,Yelmo de Bazel α,Elmo de Bazel α,Hełm z Bazela α,Базелевый шлем α,바젤헬름α,爆鱗龍頭盔α,خوذة بازيل α
Bazel Mail α,バゼルメイルα,Haubert Bazelgeuse α,Cotta di Bazel α,Bazel-Panzerung α,Cota de Bazel α,Armadura de Bazel α,Zbroja z Bazela α,Базелевый доспех α,바젤메일α,爆鱗龍鎧甲α,درع بازيل α
Bazel Vambraces α,バゼルアームα,Avant-bras Bazelgeuse α,Parabraccia di Bazel α,Bazel-Armschienen α,Brazales de Bazel α,Avambraços de Bazel α,Zarękawia z Bazela α,Базелевые наручи α,바젤암α,爆鱗龍腕甲α,درع ساعد بازيل α
Bazel Coil α,バゼルコイルα,Tassette Bazelgeuse α,Spira di Bazel α,Bazel-Hüftring α,Faja de Bazel α,Cinturão de Bazel α,Pas z Bazela α,Базелевый пояс α,바젤코일α,爆鱗龍腰甲α,لفيفة بازيل α
Bazel Greaves α,バゼルグリーヴα,Grèves Bazelgeuse α,Schinieri di Bazel α,Bazel-Beinschienen α,Grebas de Bazel α,Grevas de Bazel α,Nagolenice z Bazela α,Базелевые поножи α,바젤그리브α,爆鱗龍護腿α,درع ساق بازيل α
Bazel Helm β,バゼルヘルムβ,Coiffe Bazelgeuse β,Elmo di Bazel β,Bazel-Helm β,Yelmo de Bazel β,Elmo de Bazel β,Hełm z Bazela β,Базелевый шлем β,바젤헬름β,爆鱗龍頭盔β,خوذة بازيل β
Bazel Mail β,バゼルメイルβ,Haubert Bazelgeuse β,Cotta di Bazel β,Bazel-Panzerung β,Cota de Bazel β,Armadura de Bazel β,Zbroja z Bazela β,Базелевый доспех β,바젤메일β,爆鱗龍鎧甲β,درع بازيل β
Bazel Vambraces β,バゼルアームβ,Avant-bras Bazelgeuse β,Parabraccia di Bazel β,Bazel-Armschienen β,Brazales de Bazel β,Avambraços de Bazel β,Zarękawia z Bazela β,Базелевые наручи β,바젤암β,爆鱗龍腕甲β,درع ساعد بازيل β
Bazel Coil β,バゼルコイルβ,Tassette Bazelgeuse β,Spira di Bazel β,Bazel-Hüftring β,Faja de Bazel β,Cinturão de Bazel β,Pas z Bazela β,Базелевый пояс β,바젤코일β,爆鱗龍腰甲β,لفيفة بازيل β
Bazel Greaves β,バゼルグリーヴβ,Grèves Bazelgeuse β,Schinieri di Bazel β,Bazel-Beinschienen β,Grebas de Bazel β,Grevas de Bazel β,Nagolenice z Bazela β,Базелевые поножи β,바젤그리브β,爆鱗龍護腿β,درع ساق بازيل β
Damascus Helm α,ダマスクヘルムα,Heaume Damascus α,Elmo di Damasco α,Damaskus-Helm α,Yelmo de Damasco α,Elmo de Damascus α,Hełm damasceński α,Дамасский шлем α,다마스크헬름α,大馬士革頭盔α,خوذة دمشق α
Damascus Mail α,ダマスクメイルα,Cotte Damascus α,Cotta di Damasco α,Damaskus-Panzerung α,Cota de Damasco α,Armadura de Damascus α,Zbroja damasceńska α,Дамасский доспех α,다마스크메일α,大馬士革鎧甲α,درع دمشق α
Damascus Vambraces α,ダマスクアームα,Avant-bras Damascus α,Parabraccia di Damasco α,Damaskus-Armschienen α,Brazales Damasco α,Avambraços de Damascus α,Zarękawia damasceńskie α,Дамасские наручи α,다마스크암α,大馬士革腕甲α,درع ساعد دمشق α
Damascus Coil α,ダマスクコイルα,Jupe Damascus α,Spira di Damasco α,Damaskus-Hüftring α,Faja de Damasco α,Cinturão de Damascus α,Pas damasceński α,Дамасский пояс α,다마스크코일α,大馬士革腰甲α,لفيفة دمشق α
Damascus Greaves α,ダマスクグリーヴα,Jambières Damascus α,Schinieri di Damasco α,Damaskus-Beinschienen α,Grebas de Damasco α,Grevas de Damascus α,Nogawice damasceńskie α,Дамасские поножи α,다마스크그리브α,大馬士革護腿α,درع ساق دمشق α
Damascus Helm β,ダマスクヘルムβ,Heaume Damascus β,Elmo di Damasco β,Damaskus-Helm β,Yelmo de Damasco β,Elmo de Damascus β,Hełm damasceński β,Дамасский шлем β,다마스크헬름β,大馬士革頭盔β,خوذة دمشق β
Damascus Mail β,ダマスクメイルβ,Cotte Damascus β,Cotta di Damasco β,Damaskus-Panzerung β,Cota de Damasco β,Armadura de Damascus β,Zbroja damasceńska β,Дамасский доспех β,다마스크메일β,大馬士革鎧甲β,درع دمشق β
Damascus Vambraces β,ダマスクアームβ,Avant-bras Damascus β,Parabraccia di Damasco β,Damaskus-Armschienen β,Brazales Damasco β,Avambraços de Damascus β,Zarękawia damasceńskie β,Дамасские наручи β,다마스크암β,大馬士革腕甲β,درع ساعد دمشق β
Damascus Coil β,ダマスクコイルβ,Jupe Damascus β,Spira di Damasco β,Damaskus-Hüftring β,Faja de Damasco β,Cinturão de Damascus β,Pas damasceński β,Дамасский пояс β,다마스크코일β,大馬士革腰甲β,لفيفة دمشق β
Damascus Greaves β,ダマスクグリーヴβ,Jambières Damascus β,Schinieri di Damasco β,Damaskus-Beinschienen β,Grebas de Damasco β,Grevas de Damascus β,Nogawice damasceńskie β,Дамасские поножи β,다마스크그리브β,大馬士革護腿β,درع ساق دمشق β
Dober Helm α,ドーベルヘルムα,Cornes Dober α,Elmo di Dober α,Dober-Helm α,Yelmo de Dober α,Elmo de Dober α,Hełm z dobera α,Доберовый шлем α,도베르헬름α,杜賓頭盔α,خوذة دوبر α
Dober Mail α,ドーベルメイルα,Gilet Dober α,Cotta di Dober α,Dober-Panzerung α,Cota de Dober α,Armadura de Dober α,Kolczuga z dobera α,Доберовый доспех α,도베르메일α,杜賓鎧甲α,درع دوبر α
Dober Vambraces α,ドーベルアームα,Avant-bras Dober α,Parabraccia di Dober α,Dober-Armschienen α,Brazales de Dober α,Avambraços de Dober α,Zarękawia z dobera α,Доберовые наручи α,도베르암α,杜賓腕甲α,درع ساعد دوبر α
